record_id,province,district,ds_division,safe_zone_id,safe_zone_name,camp_id,camp_name,latitude,longitude,population,children_count,elderly_count,food_available,water_available,medicine_available,sanitary_available,distance_from_distribution_center,camp_capacity,road_access_status,nearest_distribution_center,camp_priority,food_priority,water_priority,medicine_priority,sanitary_priority,human_error_flag,human_error_type,infants_count,pregnant_women_count,disabled_people_count,chronic_patients_count,last_distribution_hours,vehicle_capacity_total,camp_occupancy_ratio,vulnerable_ratio 
PF-RD-01162,Southern,Matara,Akuressa,SZ-0017,Akuressa Divisional Secretariat Hall Safe Zone,CAMP-01162,Akuressa Relief Camp 1162,5.968739,80.544349,184,29,22,117.0,797.0,17.0,9.0,1.7,341.0,Blocked,Matara District Relief Warehouse,Medium,Medium,High,Medium,High,No,,12,7,10,14,73,148,0.5396,0.5109
PF-RD-01163,Northern,Jaffna,Chavakachcheri,SZ-0021,Chavakachcheri Sports Complex Safe Zone,CAMP-01163,Chavakachcheri Relief Camp 1163,9.575752,79.965384,108,31,11,60.0,379.0,16.0,20.0,10.4,182.0,Good,Jaffna DMC Coordination Centre,Medium,Medium,High,Medium,Medium,No,,7,4,6,8,38,640,0.5934,0.6204
PF-RD-01164,Central,Kandy,Akurana,SZ-0044,Akurana Central College Safe Zone,CAMP-01164,Akurana Relief Camp 1164,7.220542,80.683102,147,36,25,32.0,2317.0,14.0,33.0,2.9,112.0,Good,Kandy GN Division Collection Hub,Medium,High,Low,Medium,Medium,No,,9,6,8,14,30,684,1.0,0.6667
PF-RD-01165,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0061,Ratnapura Sports Complex Safe Zone,CAMP-01165,Ratnapura Relief Camp 1165,6.594983,80.386005,628,100,66,277.0,7488.0,141.0,170.0,2.6,1258.0,Good,Ratnapura Army Relief Point,Medium,High,Medium,Low,Medium,No,,38,22,32,42,31,685,0.4992,0.4777
PF-RD-01166,Southern,Galle,Galle Four Gravets,SZ-0015,Galle Four Gravets Temple Hall Safe Zone,CAMP-01166,Galle Four Gravets Relief Camp 1166,6.038099,80.258801,151,35,21,64.0,1280.0,13.0,12.0,40.0,211.0,Blocked,Galle Army Relief Point,High,High,Medium,Medium,High,No,,10,6,8,12,100,101,0.7156,0.6093
PF-RD-01167,Central,Nuwara Eliya,Kotmale,SZ-0047,Kotmale Community Hall Safe Zone,CAMP-01167,Kotmale Relief Camp 1167,6.939789,80.841372,364,92,16,83.0,5932.0,35.0,86.0,25.4,509.0,Limited,Nuwara Eliya Army Relief Point,Medium,High,Low,Medium,Medium,No,,22,13,19,17,64,276,0.7151,0.4918
PF-RD-01168,Sabaragamuwa,Ratnapura,Balangoda,SZ-0063,Balangoda Primary School Safe Zone,CAMP-01168,Balangoda Relief Camp 1168,6.761822,80.452172,585,98,121,584.0,10320.0,45.0,257.0,7.4,1233.0,Good,Ratnapura District Secretariat Stores,Low,Low,Low,High,Medium,No,,36,21,30,60,28,657,0.4745,0.6256
PF-RD-01169,Eastern,Trincomalee,Kantale,SZ-0040,Kantale Training Centre Safe Zone,CAMP-01169,Kantale Relief Camp 1169,8.635706,81.187128,101,19,4,48.0,1195.0,3.0,50.0,27.9,121.0,Good,Trincomalee DMC Coordination Centre,Medium,Medium,Medium,High,Low,No,,7,4,6,5,48,538,0.8347,0.4455
PF-RD-01170,Northern,Jaffna,Karainagar,SZ-0022,Karainagar Primary School Safe Zone,CAMP-01170,Karainagar Relief Camp 1170,9.68217,80.008582,227,56,25,144.0,3221.0,6.0,24.0,5.3,377.0,Limited,Jaffna District Relief Warehouse,Medium,Medium,Low,High,High,No,,14,8,12,16,49,335,0.6021,0.5771
PF-RD-01171,Sabaragamuwa,Kegalle,Ruwanwella,SZ-0066,Ruwanwella Central College Safe Zone,CAMP-01171,Ruwanwella Relief Camp 1171,7.26794,80.2708,742,197,144,268.0,9740.0,133.0,168.0,21.6,1588.0,Limited,Kegalle District Secretariat Stores,Medium,High,Low,High,High,No,,45,26,38,73,62,287,0.4673,0.7049
PF-RD-01172,Eastern,Batticaloa,Manmunai North,SZ-0034,Manmunai North Cooperative Hall Safe Zone,CAMP-01172,Manmunai North Relief Camp 1172,7.746007,81.722073,1093,189,82,667.0,10562.0,43.0,522.0,9.7,1246.0,Good,Batticaloa District Secretariat Stores,Medium,Medium,Medium,High,High,No,,66,39,55,62,35,644,0.8772,0.4511
PF-RD-01173,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-01173,Kaduwela Relief Camp 1173,6.882703,79.862025,548,116,38,278.0,6220.0,79.0,145.0,11.7,899.0,Good,Colombo Army Relief Point,Medium,Medium,Medium,Medium,Medium,No,,33,20,28,30,36,632,0.6096,0.4836
PF-RD-01174,Southern,Galle,Elpitiya,SZ-0014,Elpitiya Public Ground Safe Zone,CAMP-01174,Elpitiya Relief Camp 1174,6.072521,80.11964,190,52,25,37.0,1421.0,13.0,54.0,19.3,277.0,Blocked,Galle Pradeshiya Sabha Stores,High,High,Medium,High,Medium,No,,12,7,10,15,88,126,0.6859,0.6368
PF-RD-01175,Northern,Jaffna,Chavakachcheri,SZ-0023,Chavakachcheri Maha Vidyalaya Safe Zone,CAMP-01175,Chavakachcheri Relief Camp 1175,9.654718,80.076033,84,21,13,43.0,1422.0,19.0,40.0,4.6,112.0,Good,Jaffna District Secretariat Stores,Low,Medium,Low,Medium,Low,No,,6,3,5,8,29,674,0.75,0.6667
PF-RD-01176,Southern,Matara,Akuressa,SZ-0017,Akuressa Divisional Secretariat Hall Safe Zone,CAMP-01176,Akuressa Relief Camp 1176,5.9658,80.511911,236,59,30,222.0,3349.0,30.0,26.0,13.6,446.0,Limited,Matara District Relief Warehouse,Medium,Low,Low,Medium,High,No,,15,9,12,18,53,311,0.5291,0.6059
PF-RD-01177,North Central,Polonnaruwa,Medirigiriya,SZ-0052,Medirigiriya Cooperative Hall Safe Zone,CAMP-01177,Medirigiriya Relief Camp 1177,7.84178,81.060612,2170,55,15,46.0,2219.0,40.0,45.0,28.8,445.0,Limited,Polonnaruwa DMC Coordination Centre,Medium,High,Medium,Medium,Medium,Yes,population_digit_typo,55,76,109,71,73,266,1.0,0.1756
PF-RD-01178,Northern,Jaffna,Chavakachcheri,SZ-0021,Chavakachcheri Sports Complex Safe Zone,CAMP-01178,Chavakachcheri Relief Camp 1178,9.576737,79.96813,329,60,66,98.0,1096.0,35.0,28.0,7.0,589.0,Blocked,Jaffna DMC Coordination Centre,High,High,High,Medium,High,No,,20,12,17,33,80,142,0.5586,0.6322
PF-RD-01179,Western,Kalutara,Horana,SZ-0010,Horana Sports Complex Safe Zone,CAMP-01179,Horana Relief Camp 1179,6.48665,80.067178,189,45,6,125.0,1007.0,29.0,22.0,4.0,319.0,Limited,Kalutara GN Division Collection Hub,Medium,Medium,High,Low,High,No,,12,7,10,8,51,339,0.5925,0.4656
PF-RD-01180,Sabaragamuwa,Ratnapura,Balangoda,SZ-0063,Balangoda Primary School Safe Zone,CAMP-01180,Balangoda Relief Camp 1180,6.754505,80.425374,73,25,15,84.0,450.0,5.0,32.0,5.3,86.0,Good,Ratnapura District Secretariat Stores,Medium,Low,High,High,Low,No,,5,3,4,8,31,670,0.8488,0.8219
PF-RD-01181,Central,Matale,Matale,SZ-0046,Matale Temple Hall Safe Zone,CAMP-01181,Matale Relief Camp 1181,7.487449,80.655063,1015,285,46,1085.0,19141.0,155.0,511.0,7.6,893.0,Good,Matale District Relief Warehouse,Low,Low,Low,Medium,High,No,,61,36,51,47,27,656,1.0,0.5182
PF-RD-01182,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-01182,Negombo Relief Camp 1182,7.120051,80.017618,235,60,8,239.0,3058.0,12.0,110.0,4.1,190.0,Good,Gampaha District Secretariat Stores,Low,Low,Low,High,Low,No,,15,9,12,10,28,677,1.0,0.4851
PF-RD-01183,Western,Gampaha,Wattala,SZ-0007,Wattala Central College Safe Zone,CAMP-01183,Wattala Relief Camp 1183,7.105141,79.934557,519,143,55,501.0,1353.0,87.0,60.0,9.7,749.0,Good,Gampaha GN Division Collection Hub,Medium,Low,High,Medium,High,No,,32,19,26,35,36,644,0.6929,0.5973
PF-RD-01184,Eastern,Batticaloa,Kattankudy,SZ-0035,Kattankudy Community Hall Safe Zone,CAMP-01184,Kattankudy Relief Camp 1184,7.696643,81.746988,173,23,21,88.0,3121.0,9.0,75.0,1.6,314.0,Good,Batticaloa Pradeshiya Sabha Stores,Low,Medium,Low,High,Low,No,,11,7,9,13,27,691,0.551,0.4855
PF-RD-01185,Uva,Moneragala,Wellawaya,SZ-0070,Wellawaya Community Hall Safe Zone,CAMP-01185,Wellawaya Relief Camp 1185,6.870311,81.293165,102,28,9,95.0,1284.0,8.0,41.0,5.0,209.0,Good,Moneragala Pradeshiya Sabha Stores,Medium,Low,Medium,High,Low,No,,7,4,6,7,28,671,0.488,0.598
PF-RD-01186,Northern,Mannar,Musali,SZ-0026,Musali Primary School Safe Zone,CAMP-01186,Musali Relief Camp 1186,9.035503,79.830545,44,8,1,41.0,424.0,7.0,5.0,1.6,86.0,Good,Mannar District Relief Warehouse,Low,Low,Medium,Low,High,No,,3,2,3,2,28,691,0.5116,0.4318
PF-RD-01187,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-01187,Kolonnawa Relief Camp 1187,6.981549,79.827669,550,161,68,464.0,9214.0,92.0,279.0,6.5,693.0,Good,Colombo District Relief Warehouse,Low,Medium,Low,Medium,Medium,No,,33,20,28,41,29,663,0.7937,0.6382
PF-RD-01188,Western,Kalutara,Bandaragama,SZ-0009,Bandaragama Sports Complex Safe Zone,CAMP-01188,Bandaragama Relief Camp 1188,6.564927,79.955329,995,190,52,804.0,7943.0,51.0,135.0,5.8,1717.0,Good,Kalutara District Relief Warehouse,Medium,Medium,Medium,High,High,No,,60,35,50,49,32,667,0.5795,0.4382
PF-RD-01189,Central,Kandy,Akurana,SZ-0044,Akurana Central College Safe Zone,CAMP-01189,Akurana Relief Camp 1189,7.194667,80.67962,93,14,13,37.0,1045.0,10.0,30.0,4.4,189.0,Good,Kandy GN Division Collection Hub,Medium,High,Medium,Medium,Medium,No,,6,4,5,8,32,675,0.4921,0.5376
PF-RD-01190,Northern,Vavuniya,Vavuniya,SZ-0031,Vavuniya Public Ground Safe Zone,CAMP-01190,Vavuniya Relief Camp 1190,8.838432,80.480964,341,79,58,120.0,2549.0,80.0,182.0,5.4,375.0,Good,Vavuniya GN Division Collection Hub,Medium,High,Medium,Medium,Low,No,,21,12,18,31,35,669,0.9093,0.6422
PF-RD-01191,North Western,Kurunegala,Kurunegala,SZ-0057,Kurunegala Training Centre Safe Zone,CAMP-01191,Kurunegala Relief Camp 1191,7.504889,80.2894,565,177,81,397.0,9575.0,120.0,145.0,5.1,799.0,Good,Kurunegala Army Relief Point,Medium,Medium,Low,High,Medium,No,,34,20,29,46,29,671,0.7071,0.685
PF-RD-01192,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-01192,Kaduwela Relief Camp 1192,6.883867,79.873302,217,74,35,182.0,2713.0,9.0,28.0,40.0,277.0,Limited,Colombo Army Relief Point,High,Medium,Medium,High,High,No,,14,8,11,19,72,234,0.7834,0.7419
PF-RD-01193,North Central,Anuradhapura,Medawachchiya,SZ-0049,Medawachchiya Central College Safe Zone,CAMP-01193,Medawachchiya Relief Camp 1193,8.399903,80.381666,200,32,35,234.0,989.0,36.0,15.0,10.9,315.0,Good,Anuradhapura Pradeshiya Sabha Stores,Medium,Low,High,Medium,High,No,,12,8,10,19,35,637,0.6349,0.58
PF-RD-01194,Central,Nuwara Eliya,Kotmale,SZ-0047,Kotmale Community Hall Safe Zone,CAMP-01194,Kotmale Relief Camp 1194,6.933288,80.845584,283,38,37,279.0,2972.0,56.0,24.0,18.6,370.0,Good,Nuwara Eliya Army Relief Point,Low,Low,Medium,Low,High,No,,17,10,15,22,39,592,0.7649,0.4912
PF-RD-01195,Central,Matale,Matale,SZ-0045,Matale Temple Hall Safe Zone,CAMP-01195,Matale Relief Camp 1195,7.454261,80.553068,66,20,10,41.0,239.0,13.0,18.0,26.4,137.0,Limited,Matale Army Relief Point,High,Medium,High,High,Medium,No,,4,3,4,6,67,273,0.4818,0.7121
PF-RD-01196,Western,Kalutara,Bandaragama,SZ-0009,Bandaragama Sports Complex Safe Zone,CAMP-01196,Bandaragama Relief Camp 1196,6.567014,79.974239,139,28,14,54.0,1830.0,11.0,42.0,12.7,261.0,Limited,Kalutara District Relief Warehouse,Medium,High,Low,Medium,Medium,No,,9,5,7,10,55,313,0.5326,0.5252
PF-RD-01197,Central,Kandy,Akurana,SZ-0044,Akurana Central College Safe Zone,CAMP-01197,Akurana Relief Camp 1197,7.218218,80.69487,649,181,63,652.0,1595.0,118.0,344.0,2.3,562.0,Good,Kandy GN Division Collection Hub,Medium,Low,High,Medium,Medium,No,,39,23,33,42,31,687,1.0,0.5871
PF-RD-01198,North Central,Anuradhapura,Medawachchiya,SZ-0049,Medawachchiya Central College Safe Zone,CAMP-01198,Medawachchiya Relief Camp 1198,8.381061,80.378137,290,65,27,159.0,1458.0,33.0,23.0,6.6,561.0,Blocked,Anuradhapura Pradeshiya Sabha Stores,Medium,Medium,High,Medium,High,No,,18,11,15,19,78,142,0.5169,0.5345
PF-RD-01199,Northern,Mullaitivu,Maritimepattu,SZ-0029,Maritimepattu Sports Complex Safe Zone,CAMP-01199,Maritimepattu Relief Camp 1199,9.276096,80.825893,72,15,5,33.0,911.0,6.0,27.0,24.3,69.0,Good,Mullaitivu District Relief Warehouse,Medium,Medium,Medium,Medium,Low,No,,5,3,4,4,45,559,1.0,0.5
PF-RD-01200,Northern,Mannar,Nanaddan,SZ-0027,Nanaddan Sports Complex Safe Zone,CAMP-01200,Nanaddan Relief Camp 1200,9.003308,79.892007,673,40,40,547.0,12340.0,20.0,177.0,7.9,973.0,Good,Mannar GN Division Collection Hub,Medium,Medium,Low,High,Medium,No,,40,24,34,35,30,654,0.6917,0.3165
PF-RD-01201,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-01201,Kolonnawa Relief Camp 1201,6.997422,79.833249,734,142,106,379.0,10882.0,50.0,347.0,12.2,1309.0,Good,Colombo District Relief Warehouse,Medium,Medium,Low,High,High,No,,45,26,37,60,36,629,0.5607,0.5668
PF-RD-01202,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0062,Ratnapura Sports Complex Safe Zone,CAMP-01202,Ratnapura Relief Camp 1202,6.708479,80.355139,201,28,19,181.0,2991.0,28.0,47.0,9.8,165.0,Limited,Ratnapura Army Relief Point,Low,Low,Low,Low,Medium,No,,13,8,11,13,50,322,1.0,0.4577
PF-RD-01203,Eastern,Batticaloa,Batticaloa,SZ-0033,Batticaloa Maha Vidyalaya Safe Zone,CAMP-01203,Batticaloa Relief Camp 1203,7.710503,81.681213,1137,288,120,715.0,16769.0,250.0,487.0,7.7,2090.0,Good,Batticaloa DMC Coordination Centre,Medium,Medium,Low,Medium,High,No,,69,40,57,77,31,656,0.544,0.5726
PF-RD-01204,Western,Gampaha,Wattala,SZ-0007,Wattala Central College Safe Zone,CAMP-01204,Wattala Relief Camp 1204,7.101757,79.938198,451,97,101,237.0,5548.0,46.0,92.0,11.3,956.0,Good,Gampaha GN Division Collection Hub,Medium,Medium,Medium,High,Medium,No,,28,16,23,49,36,635,0.4718,0.6962
PF-RD-01205,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-01205,Kolonnawa Relief Camp 1205,6.98163,79.824629,115,24,24,56.0,1762.0,29.0,54.0,2.3,204.0,Good,Colombo District Relief Warehouse,Low,Medium,Low,Medium,Low,No,,7,5,6,12,29,687,0.5637,0.6783
PF-RD-01206,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-01206,Kaduwela Relief Camp 1206,6.89176,79.866936,61,23,8,74.0,1234.0,17.0,32.0,6.3,119.0,Good,Colombo Army Relief Point,Low,Low,Low,High,Low,No,,4,3,4,5,25,664,0.5126,0.7705
PF-RD-01207,North Central,Polonnaruwa,Medirigiriya,SZ-0052,Medirigiriya Cooperative Hall Safe Zone,CAMP-01207,Medirigiriya Relief Camp 1207,7.847548,81.050233,306,108,36,279.0,6059.0,33.0,68.0,11.0,454.0,Good,Polonnaruwa DMC Coordination Centre,Low,Low,Low,High,Medium,No,,19,11,16,22,31,636,0.674,0.6928
PF-RD-01208,Eastern,Batticaloa,Batticaloa,SZ-0033,Batticaloa Maha Vidyalaya Safe Zone,CAMP-01208,Batticaloa Relief Camp 1208,7.712039,81.68171,487,170,15,105.0,1631.0,24.0,77.0,5.0,956.0,Blocked,Batticaloa DMC Coordination Centre,High,High,High,High,High,No,,30,18,25,20,78,144,0.5094,0.5708
PF-RD-01209,Eastern,Batticaloa,Batticaloa,SZ-0033,Batticaloa Maha Vidyalaya Safe Zone,CAMP-01209,Batticaloa Relief Camp 1209,7.724157,81.666427,107,18,14,103.0,1935.0,5.0,9.0,9.5,149.0,Good,Batticaloa DMC Coordination Centre,Medium,Low,Low,High,High,No,,7,4,6,9,30,645,0.7181,0.5421
PF-RD-01210,Northern,Kilinochchi,Poonakary,SZ-0024,Poonakary Divisional Secretariat Hall Safe Zone,CAMP-01210,Poonakary Relief Camp 1210,9.33695,80.380994,1079,294,114,1388.0,10896.0,153.0,164.0,3.3,1559.0,Good,Kilinochchi Army Relief Point,Medium,Low,Medium,Medium,High,No,,65,38,54,73,26,681,0.6921,0.5913
PF-RD-01211,Eastern,Batticaloa,Batticaloa,SZ-0033,Batticaloa Maha Vidyalaya Safe Zone,CAMP-01211,Batticaloa Relief Camp 1211,7.704995,81.680946,338,101,25,138.0,3121.0,23.0,48.0,1.9,370.0,Good,Batticaloa DMC Coordination Centre,Medium,High,Medium,High,High,No,,21,12,17,19,31,689,0.9135,0.5769
PF-RD-01212,Southern,Hambantota,Tissamaharama,SZ-0019,Tissamaharama Public Ground Safe Zone,CAMP-01212,Tissamaharama Relief Camp 1212,6.099451,81.076742,270,98,19,74.0,2359.0,38.0,45.0,10.8,572.0,Blocked,Hambantota GN Division Collection Hub,High,High,Medium,High,High,No,,17,10,14,15,81,137,0.472,0.6407
PF-RD-01213,North Western,Puttalam,Chilaw,SZ-0060,Chilaw Maha Vidyalaya Safe Zone,CAMP-01213,Chilaw Relief Camp 1213,8.038491,79.823885,991,259,195,379.0,7545.0,47.0,98.0,4.7,1295.0,Blocked,Puttalam DMC Coordination Centre,High,High,Medium,High,High,No,,60,35,50,98,76,145,0.7653,0.7033
PF-RD-01214,Eastern,Ampara,Pottuvil,SZ-0036,Pottuvil Sports Complex Safe Zone,CAMP-01214,Pottuvil Relief Camp 1214,7.308801,81.681752,922,970,154,493.0,15161.0,36.0,100.0,10.9,794.0,Limited,Ampara DMC Coordination Centre,Medium,Medium,Low,High,High,Yes,vulnerable_count_mismatch,56,33,47,82,52,319,1.0,1.0
PF-RD-01215,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0062,Ratnapura Sports Complex Safe Zone,CAMP-01215,Ratnapura Relief Camp 1215,6.702227,80.342193,854,126,124,441.0,9738.0,199.0,354.0,3.8,1409.0,Good,Ratnapura Army Relief Point,Medium,Medium,Medium,Low,High,No,,52,30,43,70,31,678,0.6061,0.5211
PF-RD-01216,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-01216,Kaduwela Relief Camp 1216,6.895734,79.874425,711,169,61,599.0,7773.0,139.0,286.0,4.6,946.0,Limited,Colombo Army Relief Point,Medium,Medium,Medium,Medium,High,No,,43,25,36,43,48,337,0.7516,0.5302
PF-RD-01217,Eastern,Ampara,Pottuvil,SZ-0036,Pottuvil Sports Complex Safe Zone,CAMP-01217,Pottuvil Relief Camp 1217,7.298455,81.67872,233,57,38,146.0,737.0,47.0,115.0,4.3,362.0,Good,Ampara DMC Coordination Centre,Medium,Medium,High,Medium,Low,No,,14,9,12,21,34,675,0.6436,0.6481
PF-RD-01218,Southern,Galle,Galle Four Gravets,SZ-0015,Galle Four Gravets Temple Hall Safe Zone,CAMP-01218,Galle Four Gravets Relief Camp 1218,6.046954,80.275279,351,43,64,338.0,1799.0,16.0,164.0,4.2,673.0,Good,Galle Army Relief Point,Medium,Low,High,High,Medium,No,,22,13,18,33,31,676,0.5215,0.5499
PF-RD-01219,Sabaragamuwa,Kegalle,Ruwanwella,SZ-0066,Ruwanwella Central College Safe Zone,CAMP-01219,Ruwanwella Relief Camp 1219,7.237679,80.287705,295,73,23,251.0,3140.0,17.0,132.0,5.4,644.0,Good,Kegalle District Secretariat Stores,Medium,Low,Medium,High,Low,No,,18,11,15,17,31,669,0.4581,0.5322
PF-RD-01220,Eastern,Batticaloa,Manmunai North,SZ-0034,Manmunai North Cooperative Hall Safe Zone,CAMP-01220,Manmunai North Relief Camp 1220,7.736719,81.727723,171,45,16,107.0,2543.0,8.0,69.0,16.9,256.0,Limited,Batticaloa District Secretariat Stores,Medium,Medium,Low,High,Low,No,,11,6,9,11,56,301,0.668,0.5731
PF-RD-01221,Western,Kalutara,Beruwala,SZ-0011,Beruwala Maha Vidyalaya Safe Zone,CAMP-01221,Beruwala Relief Camp 1221,6.668701,79.901786,489,186,38,149.0,5542.0,113.0,184.0,17.7,1029.0,Limited,Kalutara DMC Coordination Centre,High,High,Medium,High,Medium,No,,30,18,25,28,60,299,0.4752,0.6646
PF-RD-01222,Northern,Kilinochchi,Poonakary,SZ-0024,Poonakary Divisional Secretariat Hall Safe Zone,CAMP-01222,Poonakary Relief Camp 1222,9.33129,80.38509,56,14,11,25.0,1104.0,10.0,14.0,8.7,93.0,Good,Kilinochchi Army Relief Point,Medium,High,Low,High,Medium,No,,4,2,3,6,31,650,0.6022,0.7143
PF-RD-01223,North Central,Polonnaruwa,Medirigiriya,SZ-0052,Medirigiriya Cooperative Hall Safe Zone,CAMP-01223,Medirigiriya Relief Camp 1223,7.854216,81.067098,73,17,12,52.0,614.0,7.0,21.0,17.9,144.0,Good,Polonnaruwa DMC Coordination Centre,Medium,Medium,Medium,Medium,Medium,No,,5,3,4,7,41,596,0.5069,0.6575
PF-RD-01224,Western,Colombo,Homagama,SZ-0003,Homagama Sports Complex Safe Zone,CAMP-01224,Homagama Relief Camp 1224,6.940627,79.848237,91,29,17,78.0,1763.0,8.0,29.0,3.5,150.0,Good,Colombo Pradeshiya Sabha Stores,Low,Low,Low,High,Medium,No,,6,4,5,9,25,680,0.6067,0.7692
PF-RD-01225,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-01225,Kaduwela Relief Camp 1225,6.88529,79.865575,669,107,66,556.0,4542.0,20.0,233.0,8.7,1169.0,Good,Colombo Army Relief Point,Medium,Medium,Medium,High,Medium,No,,41,24,34,44,34,650,0.5723,0.4723
PF-RD-01226,North Central,Anuradhapura,Kekirawa,SZ-0051,Kekirawa Central College Safe Zone,CAMP-01226,Kekirawa Relief Camp 1226,8.294381,80.444141,309,97,44,241.0,5047.0,29.0,28.0,3.2,630.0,Good,Anuradhapura District Relief Warehouse,Medium,Medium,Low,High,High,No,,19,11,16,25,27,682,0.4905,0.6861
PF-RD-01227,Eastern,Batticaloa,Batticaloa,SZ-0033,Batticaloa Maha Vidyalaya Safe Zone,CAMP-01227,Batticaloa Relief Camp 1227,7.708753,81.679681,54,13,7,25.0,200.0,2.0,15.0,9.0,67.0,Blocked,Batticaloa DMC Coordination Centre,High,Medium,High,High,Medium,No,,4,2,3,5,80,139,0.806,0.6296
PF-RD-01228,Western,Kalutara,Horana,SZ-0010,Horana Sports Complex Safe Zone,CAMP-01228,Horana Relief Camp 1228,6.517903,80.042348,170,59,16,41.0,2327.0,26.0,45.0,12.2,213.0,Good,Kalutara GN Division Collection Hub,Medium,High,Low,High,Medium,No,,11,6,9,11,38,629,0.7981,0.6588
PF-RD-01229,Eastern,Batticaloa,Batticaloa,SZ-0032,Batticaloa Training Centre Safe Zone,CAMP-01229,Batticaloa Relief Camp 1229,7.659664,81.729966,129,31,9,127.0,1761.0,10.0,65.0,23.7,280.0,Good,Batticaloa District Relief Warehouse,Low,Low,Low,High,Low,No,,8,5,7,8,42,562,0.4607,0.5271
PF-RD-01230,Eastern,Batticaloa,Batticaloa,SZ-0032,Batticaloa Training Centre Safe Zone,CAMP-01230,Batticaloa Relief Camp 1230,7.688922,81.743291,68,15,9,53.0,858.0,17.0,5.0,11.0,95.0,Good,Batticaloa District Relief Warehouse,Medium,Medium,Medium,Medium,High,No,,5,3,4,6,34,636,0.7158,0.6176
PF-RD-01231,Southern,Galle,Elpitiya,SZ-0014,Elpitiya Public Ground Safe Zone,CAMP-01231,Elpitiya Relief Camp 1231,6.07318,80.136138,657,152,20,601.0,5703.0,63.0,211.0,5.9,1371.0,Good,Galle Pradeshiya Sabha Stores,Low,Low,Medium,Medium,Medium,No,,40,23,33,27,31,666,0.4792,0.449
PF-RD-01232,Western,Kalutara,Beruwala,SZ-0011,Beruwala Maha Vidyalaya Safe Zone,CAMP-01232,Beruwala Relief Camp 1232,6.665533,79.914617,354,123,39,459.0,1784.0,32.0,75.0,9.6,676.0,Good,Kalutara DMC Coordination Centre,Medium,Low,High,High,Medium,No,,22,13,18,25,33,644,0.5237,0.678
PF-RD-01233,North Western,Puttalam,Puttalam,SZ-0058,Puttalam Training Centre Safe Zone,CAMP-01233,Puttalam Relief Camp 1233,8.056786,79.772983,486,109,15,156.0,6387.0,66.0,195.0,21.0,968.0,Limited,Puttalam GN Division Collection Hub,Medium,High,Low,Medium,Medium,No,,30,18,25,20,62,289,0.5021,0.4465
PF-RD-01234,Eastern,Ampara,Pottuvil,SZ-0036,Pottuvil Sports Complex Safe Zone,CAMP-01234,Pottuvil Relief Camp 1234,7.296006,81.683631,632,180,19,351.0,9324.0,87.0,92.0,6.8,728.0,Good,Ampara DMC Coordination Centre,Medium,Medium,Low,Medium,High,No,,38,23,32,26,32,661,0.8681,0.5032
PF-RD-01235,Eastern,Ampara,Akkaraipattu,SZ-0037,Akkaraipattu Maha Vidyalaya Safe Zone,CAMP-01235,Akkaraipattu Relief Camp 1235,7.315317,81.649173,334,90,71,103.0,1869.0,20.0,21.0,12.0,362.0,Limited,Ampara District Secretariat Stores,High,High,High,High,High,No,,21,12,17,35,58,315,0.9227,0.7365
PF-RD-01236,Eastern,Trincomalee,Kinniya,SZ-0039,Kinniya Divisional Secretariat Hall Safe Zone,CAMP-01236,Kinniya Relief Camp 1236,8.635897,81.279069,828,171,113,682.0,16384.0,87.0,156.0,2.3,1759.0,Good,Trincomalee GN Division Collection Hub,Medium,Medium,Low,Medium,High,No,,50,29,42,65,25,687,0.4707,0.5676
PF-RD-01237,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-01237,Kaduwela Relief Camp 1237,6.857507,79.867215,694,177,87,579.0,12572.0,144.0,361.0,10.8,1212.0,Good,Colombo Army Relief Point,Low,Medium,Low,Medium,Medium,No,,42,25,35,52,32,637,0.5726,0.6023
PF-RD-01238,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-01238,Negombo Relief Camp 1238,7.134977,80.026112,446,88,85,462.0,2339.0,60.0,192.0,28.6,349.0,Limited,Gampaha District Secretariat Stores,Medium,Low,High,Medium,Medium,No,,27,16,23,44,66,267,1.0,0.6345
